Prevotella timonensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004499	0.00038889999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012490000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.3e-05	0.0	0.0	0.0	0.00022669999999999998	0.0002887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6000000000000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001229	0.0071307	0.0	0.0	0.0	0.0	0.0	0.0001273	0.0	0.0	0.0	0.0	0.0	5.39e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000549	0.0	1.63e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	4e-07	0.0	0.0	0.0	0.0	4.15e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.03e-05	0.0	0.0	0.0	0.0	0.0	0.0	7.91e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0002455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8300000000000003e-05	0.0	0.0007649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Prevotella veroralis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.38e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alistipes finegoldii	0.0335291	0.0652616	0.032317700000000005	0.0009812999999999998	0.005729	0.012588799999999999	0.0030723000000000005	0.0	0.0022440999999999997	0.0331522	0.0197293	0.0331075	0.0	0.0048325	0.0240537	0.0	0.0	0.0	0.0027028000000000004	0.0008308	0.0011323000000000001	0.0007542000000000001	0.0018597000000000002	0.0	0.0010512	0.008424700000000002	0.0003131	0.0016387	5.3e-05	0.0078709	0.006285499999999999	0.006752199999999999	0.0002182	0.000165	0.0010074	0.0	0.0	0.0	1.3000000000000001e-05	0.033531	0.0063686	0.0	0.0020085	0.0019324000000000001	0.0024583	0.0	0.0	0.0	0.0026474	0.0026371	0.0008829	0.0012040999999999998	0.0019100000000000002	0.0018072	0.0	0.0	0.0043276	0.0004505	0.0146284	0.0053658	0.007678	0.0082206	0.0003105	0.009779000000000001	0.0	0.0005249	0.0	0.0058503	0.0005009999999999999	0.0302881	0.0180666	0.0019172999999999998	0.003013	0.0017421	0.0014089	0.045518300000000005	7.52e-05	0.004071	0.0	0.0004421	0.0085669	0.0005093	0.00909	0.0033570999999999996	0.0034198	0.004224800000000001	0.004938399999999999	0.0009636000000000001	0.0	0.0012724	0.0	0.000991	0.0	0.0009683999999999999	0.0010779000000000001	0.0245348	0.0001024	0.0005082	0.0	0.0035533	0.005489	0.0009059	0.0013205	0.0122687	0.0197009	0.020208900000000002	0.0105786	0.0	0.0175194	0.0058131	0.0	0.004469600000000001	0.0005947999999999999	1.18e-05	0.0	0.0	0.0099335	0.08996069999999999	0.008598200000000002	0.007646899999999999	0.0	0.0032419000000000003	0.0056156999999999995	0.0028744	0.0003305	0.0029668000000000003	7.1e-06	0.008604299999999999	0.0	0.0	0.0	0.0006839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007120399999999999	0.0	7.57e-05	0.0029473000000000004	0.0072798	0.0025329999999999997	0.002821	0.0049281	0.0071539	0.0	0.0010354000000000001	0.0134804	0.003988	0.0008131	0.0009993	0.0016263999999999999	0.0003213	0.0016804000000000003	0.0036214	0.0	0.0052564	0.0014382	0.0	0.0018771	0.012436399999999998	0.0089502	0.0044637	0.012856799999999998	0.0011538	0.0038816000000000002	0.0096706	0.0	0.0	0	0.0	0.0090666	5.550000000000001e-05	0.0	0.0033839	0.0	0.0	0.0017355	0.0014015999999999998	0.0033249000000000004	0.0	0.00034389999999999996	0.06784910000000001	0.017138900000000002	0.0018820999999999998	0.0	0.004215399999999999	0.0105043	0.0078279	0.0012438	0.0025268	1.57e-05	0.0029023000000000005	0.0038131999999999997	0.0052703	0.0013720999999999998	0.0053603999999999995	0.0116939	0.0015157999999999999	0.0	0.0	0.0	0.0020666	0.0	0.0003403	0.035743699999999996	0.0	0.0010093	0.0	0.0	0.0010818	0.002123	0.0159577	0.0017295000000000001	0.0022134	0.0412849	0.0022014	0.0001726	0.006785200000000001	0.0	0.0006166	0.0043885	0.0001309	0.0011045999999999999	0.00015900000000000002	0.0075731999999999996	0.0	0.0	0.0002763	0.0	0.0008267999999999999	0.014209399999999999	0.0	0.0	0.0025061	0.0	0.0182852
Alistipes indistinctus	0.0007942	0.00027810000000000004	0.0021075	0.0062356	0.0003236	0.0013895	0.0004312	0.0	0.0029934000000000002	0.0	0.0031406	0.0061129	0.0	0.0007647	0.0409297	0.0	0.0	0.0	0.0002712	0.0	0.006587699999999999	0.011059600000000001	0.023441999999999998	0.0	0.0008464000000000001	0.0	0.0001535	0.0060433	4.13e-05	0.0006464999999999999	0.0	0.0	0.0001934	0.00037539999999999996	0.0	0.0	0.0001888	0.0	0.0	0.0	9.1e-05	0.0	0.0	0.0	0.0	0.0031241	0.0001304	9.23e-05	0.000956	0.0010196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008347000000000002	0.0	0.0036914	0.0013196	0.0012489	0.0018421	0.0	3.71e-05	0.0003502	0.0	0.0046879	0.0	0.00048049999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023382	0.0001091	0.0	0.0	0.00021930000000000002	0.0	0.0	0.0	0.000559	0.0016392	0.0	0.0	0.0	0.00014869999999999998	0.0	0.0002773	0.0	0.0	0.0001906	0.0	0.0	0.0038284	0.008265	0.0	0.0	0.0023257	0.0	0.0	0.0	0.00016669999999999999	0.0009113999999999999	0.0	0.0	0.0003952	0.0	0.0	0.0	0.0	0.0009117000000000001	0.0	0.0	0.0	0.0	0.0	0.00019590000000000002	0.0010930999999999998	0.0	0.0	0.004455	0.0	0.0034959	0.0025861	0.0	0.0	0.0	0.00037850000000000004	1.22e-05	0.0	0.0004897	0.0068051000000000006	0.0040037	0.0	0.0015235	0.0	0.0004325	0.0001686	0.0010979000000000002	0.006051	0.0	0.0	0.0	0.0	0.0	0.0215142	0.0084668	0.0004978	0.0006162000000000001	0.015556100000000002	0.00021930000000000002	0.0	0.0	0.033688199999999995	5.39e-05	0.0	0.0	0.0	0.0	0.0425458	0.0	0.00028660000000000003	0.0	0.023031299999999998	0.0652278	0.0	0.0466565	0	0.0	0.0	0.0001069	0.0016832000000000001	0.0017615999999999999	3.84e-05	0.001842	0.010400299999999998	0.0	0.0012347999999999999	0.0	0.000734	0.0025064	0.0	0.0002985	0.0	0.0	0.000413	0.0018296	0.0	0.0003939	0.0055193	0.0	0.0	0.0	0.0	0.0004752	0.0170433	0.0034232	0.0017641999999999998	6.75e-05	0.0008696	0.0031655999999999998	0.0	0.0008327	0.0006026	0.0	0.006731999999999999	0.0	0.0	0.006861	0.0040985	5.7700000000000007e-05	0.0	0.0	0.0	0.0	0.0	0.0045385	0.0072988	0.00016230000000000001	0.0007454	0.0036829000000000002	0.0003672	0.0	0.0009168	0.0	0.0	0.0008109	0.0	0.0	0.0093844	0.0	0.005681800000000001	0.0008916	0.0	4.68e-05
Alistipes onderdonkii	0.0	3.3299999999999996e-05	0.0020525	0.0040877	0.000156	0.0098333	0.0	0.0	0.0012284000000000002	0.030113599999999997	0.0474616	9.71e-05	0.0	0.000526	0.0168871	0.0	0.0091097	0.006761	0.0	0.0038181999999999995	0.00031660000000000005	0.0024323	0.0058736000000000005	0.0	0.0148631	0.008195200000000001	0.003035	0.0186262	0.0013445	0.0226333	0.0604393	0.09483539999999999	0.004312300000000001	0.003136	0.0044663	0.0	0.014161000000000002	0.0022783	0.0	0.007892	0.0033454	0.0065731999999999995	0.0639106	0.0938589	0.0	0.015205600000000001	0.015522799999999998	0.0168561	0.0018563	0.0024348000000000004	0.0	0.0	0.0102807	0.010413200000000001	0.0	0.0	0.0042475	0.0027664	0.0109863	0.0042221	0.014691899999999999	0.0175634	0.0755866	0.112845	0.015156600000000001	0.0053392	0.0	0.0014742000000000002	0.0078245	0.010824700000000001	0.0548946	0.0	4.36e-05	0.0079918	0.0122601	0.0	0.0	0.213198	0.048817599999999996	0.0012085000000000002	0.0	0.0	0.0036443000000000005	0.0326767	0.0119271	0.0163309	0.008160200000000001	0.0001153	0.0	0.009504700000000001	0.0	0.0017831	0.0083546	0.0032855	0.0	2.65e-05	0.0035960000000000002	0.029422000000000004	0.06474780000000001	0.0434815	0.0265695	0.0325253	0.038881	0.05304450000000001	0.170122	0.167107	0.0198335	0.0164545	0.0164663	0.006548999999999999	0.0074211	0.0054427	0.0592779	0.014788399999999998	0.0	0.0	0.0031972	0.0	0.0749874	0.0889007	0.0	0.013480100000000002	0.0994043	0.0514692	0.0066822	0.0	0.013049200000000002	0.0	5.98e-05	0.0	5.2000000000000004e-05	3.8e-05	0.0	0.0096012	0.0	0.0	5.7799999999999995e-05	0.0	0.0	4.98e-05	0.013190899999999998	0.0	0.0003866	0.004150899999999999	0.0	0.0	0.0187921	0.0	0.0	0.0	0.0025974	0.0046858	2.3e-06	0.0007813	0.0008869999999999999	0.0336022	0.000637	0.014042700000000002	0.0241678	0.0	0.00047880000000000004	0.0011764000000000002	0.0977812	0.0074123	0.0047732	0.0152537	0.132326	0.024177200000000003	0.011602600000000001	0.0059727	0.024449000000000002	3.85e-05	0.0	0	0.0088871	0.009906100000000001	0.0102421	0.0078815	0.16859000000000002	0.011376899999999999	0.0092538	0.041625300000000004	0.022837599999999996	0.0115552	0.0	0.0075616	2.8499999999999998e-05	0.0636752	0.0025521000000000003	0.0	0.0151373	0.09892580000000001	0.0054241	0.025876099999999996	0.0074854	0.004271199999999999	0.0164545	1.7899999999999998e-05	0.0	0.0375028	0.0020442	0.244445	0.015618100000000001	0.0	0.0002468	0.0	0.009281999999999999	0.0	0.0005649	0.0	0.0	0.0049456000000000005	0.009041200000000001	0.0	0.0003139	0.0019195	0.035145300000000004	0.0	0.026059699999999998	0.0552929	0.0016635	0.0494533	0.029178100000000002	0.0	0.010242399999999999	0.0	0.0163028	0.0018975	0.0	0.0053131	0.0	0.0	0.0009907	0.0	0.0	0.0024915	0.0057838	0.0090407	0.0053324	0.0	0.008372200000000002
Alistipes putredinis	0.053980099999999996	0.0935533	0.084035	0.19141	0.07034320000000001	0.11771300000000001	0.0	0.0	0.016007	0.0	0.0989774	0.118611	0.0	0.122207	0.0005271	0.0010550999999999998	0.0	0.0	0.0011545	0.0346083	0.0352934	0.09972439999999999	0.223685	0.0	0.07891849999999999	0.031064599999999994	0.020447	0.0760584	0.06242330000000001	0.078439	0.0	3.5000000000000004e-06	0.0246435	0.0490629	0.06471569999999999	0.135148	0.06628889999999998	0.153179	0.0	0.0001631	0.027914299999999996	0.0332589	0.0099311	0.011760799999999998	0.0465244	0.0351904	0.005199199999999999	0.0053885	0.0925518	0.106848	0.0140543	0.0362353	0.0218196	0.0218114	0.0	0.0	0.0	0.129269	0.0415358	0.135388	0.166215	0.18939	0.081617	0.18174	0.0206118	0.0849427	0.0	0.08403039999999999	0.0119745	0.13275499999999998	0.21071199999999998	0.009557799999999998	0.0160873	0.015117600000000002	0.0188703	0.0	0.0	0.0	0.13030899999999998	0.0745153	0.0	0.0	0.103348	0.0417017	0.0392261	0.0533445	0.0223432	0.0034934	0.125367	0.0	0.25137	0.0206578	0.0257052	0.0322389	0.0396986	0.0	0.300766	0.0	0.0	0.09190169999999999	0.197991	0.0	3.01e-05	0.091432	0.0	0.0	0.063702	0.131192	0.10837000000000001	0.0236365	0.0788502	0.12016500000000001	0.11133699999999999	0.184311	0.0	0.0	0.153101	0.14865799999999998	0.0	1.75e-05	0.16533699999999998	0.12578499999999998	0.101533	0.12498800000000002	0.313884	0.10987899999999999	0.0576651	0.143941	0.100646	0.0	0.0001514	0.061213199999999995	0.109286	0.0701031	0.0	0.0	0.00014380000000000003	3.47e-05	0.0	0.0039918	0.028201099999999996	0.271226	0.136717	0.108731	0.194767	0.0907214	0.0865017	0.0734192	0.0189435	0.0	0.0054586999999999995	0.105574	0.116307	0.0559264	0.0619875	5.2300000000000004e-05	0.0063637	0.0	0.0007485	0.0	0.172862	0.0271851	0.004712399999999999	0.026574200000000003	0.10526700000000001	0.0916259	0.0	0.190426	0.0	0.102354	0.116432	0.0002912	0.0	0	0.0191072	0.12821	0.028363	0.029193	0.09726069999999999	9.89e-05	0.0348346	0.0919318	0.128934	0.0391029	0.0	0.0859906	0.14411500000000002	0.157382	0.11401300000000002	2.95e-05	0.165785	0.09813560000000002	0.11970599999999999	0.0	0.06618989999999998	0.03357519999999999	0.0788782	0.0884884	0.184246	0.0800688	0.0	0.056460199999999995	0.0328204	0.0	0.08017769999999999	6.37e-05	0.15373499999999998	0.0	0.013911600000000001	0.0533972	0.0	0.189998	0.012354299999999999	0.0	0.0275923	0.017846900000000002	0.09486230000000001	0.0086861	0.027938599999999997	0.0	0.0298411	0.031129700000000003	0.0371133	0.1442	0.0791439	0.0422535	0.057833	0.0323796	0.005236	0.118346	0.0931892	0.0976837	0.0363314	0.0	0.0	0.11179800000000001	0.0	0.0766308	0.0751747	0.10934	0.171029
Alistipes senegalensis	1.5399999999999998e-05	0.0005549	0.0075967	0.0024462	0.0010833	0.0002263	0.0	0.0	0.0006992000000000001	0.0	0.0002477	0.0025302	0.0	0.0027753	2.7000000000000004e-06	0.0	0.0	0.0	0.0017929000000000003	0.0006656	0.0004973	6.850000000000001e-05	0.000175	0.0	0.0010207	0.0	1.3500000000000001e-05	0.0	0.00064	0.0003519	0.0	0.0	2.07e-05	0.00023819999999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.14e-05	0.0001482	9.96e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006203	0.000604	0.0	0.0	3.66e-05	0.0006792	0.0052328	0.0013564	6e-06	0.0	0.0	0.0	0.0	5.3200000000000006e-05	0.0	0.0005496	0.0	1.3e-06	0.0	0.0	9.6e-06	0.0	0.0	0.0	0.0004479	0.0	1.77e-05	0.0005127999999999999	0.0	0.0	0.0002384	0.0	0.0	0.0	0.006938	0.0	0.0	0.0	0.0	2.36e-05	0.0	0.001663	1.4e-06	0.0	0.0	0.0	1.7e-06	0.0016728	0.0018670000000000002	0.0	0.0	0.0	0.0	0.0	0.00015219999999999999	0.0034016	6.0599999999999996e-05	0.00022189999999999997	3.41e-05	2.5300000000000002e-05	0.0	1.7e-06	0.0	0.0	0.0008548999999999999	0.0	0.0	2.1000000000000002e-06	0.0	0.0015207	0.0001798	9.58e-05	0.0	0.0	0.0011426	0.0	8e-06	0.0	0.0	7.9e-06	0.0006263	6.4e-06	0.0	0.0	2.5e-06	0.0	0.0	0.0	0.00028569999999999995	0.0	9.6e-06	0.0006416	0.0	0.0	0.00019130000000000001	0.0	0.0	0.0	0.0	2.26e-05	0.0	0.001053	0.0012905999999999998	0.0008558999999999999	5.8099999999999996e-05	0.0	0.0047842	0.0	0.0007956	0.0	0.0	0.0003401	4.55e-05	0.00044530000000000004	0.0	0.00031549999999999997	0.0	0.0008927	0.00045099999999999996	0.0	0.0	0	0.0003425	3.6000000000000003e-06	0.0007077000000000001	0.0	0.0	0.0	0.0	0.0	9.02e-05	0.0	0.0	1e-06	5.3200000000000006e-05	0.0	0.0	0.0	0.0	0.0006082999999999999	2.2899999999999998e-05	0.0	0.0	3.6099999999999997e-05	4.1e-06	0.0	0.0001786	0.0	0.00010369999999999999	8.77e-05	0.0033164	0.0	0.0001807	0.0166822	0.0	0.0	0.0003303	0.0	0.0	0.0028444000000000004	0.0	0.0	0.0003031	0.0011210999999999999	3.45e-05	0.0	0.0	0.0	0.0001062	0.000753	5.15e-05	0.0	0.00014580000000000002	3.1e-06	0.00012429999999999999	0.0003275	0.0	0.00015419999999999998	0.0007282	0.0	7.77e-05	0.0	0.0	0.0013199000000000002	0.0	0.0025046	0.0050866999999999996	0.0	0.0028574
Alistipes shahii	0.07329110000000001	0.0275661	0.027295499999999997	0.0306267	0.0057339	0.0096031	0.021001099999999998	0.0	0.0020139	0.11473699999999999	0.026499	0.065255	0.0	0.0143555	0.0414548	0.0	0.0	0.0	0.0477073	0.0169322	0.0118119	0.0114684	0.0258498	0.0	0.013839500000000001	0.0179209	0.0022518	3.8e-06	0.0089212	0.0046812	0.038063099999999996	0.0574953	0.0030735	0.0058241000000000005	0.0034565	0.0216321	0.011487	0.0	0.0	0.0	0.0054251	0.0035093000000000004	0.0031421	0.0048729	0.0213853	0.0	0.006028899999999999	0.0062854	0.0061208	0.008117300000000001	0.0019210999999999998	0.006235	0.0224602	0.0234803	0.0	0.0	0.041394400000000005	0.014124600000000001	0.11860899999999999	0.0421148	0.016203	0.0186581	0.006147	0.050757	0.0	0.0004052	0.0	0.0261574	0.0104326	0.018287400000000002	0.0658836	0.0090007	0.0167359	0.0	0.0	0.0	0.0248685	0.0	0.008161100000000001	0.0358665	0.0	0.0	0.0304928	0.0	0.0008853	0.001074	0.043126099999999994	0.0063331	0.018695	0.0	0.246538	0.0093771	0.010312700000000001	0.012032700000000002	0.0150579	0.0	0.0451399	0.0	0.127423	0.0093484	0.0382585	9.000000000000001e-07	1.58e-05	0.0209015	0.016635499999999998	0.0160281	0.006019	0.0261504	0.0039214	0.0	0.0375653	0.0141631	0.0	0.015382900000000001	0.0	0.0	0.0429284	0.0	0.0052537	0.0059331	0.03710019999999999	0.024354	0.0562362	0.004139899999999999	0.0489251	0.045133	0.0433082	0.0271065	0.014424100000000002	0.0	8.640000000000001e-05	0.013159	0.0274447	0.0365087	0.0	0.0	6.17e-05	0.0	0.0	3.6200000000000006e-05	0.007916	0.0366279	0.0266579	0.0307853	0.014452000000000001	0.024362799999999997	0.0049122	0.0181547	0.0025989	0.0	0.0018192999999999998	0.06759839999999999	0.0383506	0.021888099999999997	0.0273051	0.0328613	0.0009607999999999998	0.0	0.10066699999999999	0.0	0.0275558	0.0096833	0.0007233	0.0489649	0.006361199999999999	0.022301400000000002	0.0	0.12224600000000001	0.0	0.0379986	0.034918199999999996	0.0	0.0	0	0.0	0.0626183	6.34e-05	0.0	0.0	0.0	0.0	0.0204543	0.041203699999999996	0.0099215	0.0	0.004194	1.05e-05	8e-06	0.0325924	0.0	9.3e-06	0.014436099999999999	0.029557299999999998	0.0	0.0230184	0.0063327	0.030676099999999998	0.021177500000000002	0.013177700000000002	0.0050698	0.0103151	0.0771315	0.04227380000000001	0.0341647	0.0177295	0.150377	0.0192846	0.0	0.007965	0.105209	0.0	0.0331214	0.0092978	0.0	0.006629	0.00286	0.0178732	0.0081695	0.0	0.164972	0.0026039	2.3199999999999998e-05	0.010235700000000002	0.0096571	0.010870399999999999	0.0789373	0.0150494	0.0074822000000000005	0.0	0.0641608	0.0262465	0.0	0.0073212	0.0	0.0	0.0341786	0.0051709	0.014669299999999998	0.0244761	0.023914599999999998	0.041197000000000004
Alistipes sp AP11	0.0039126	0.0	0.0	0.0	0.0	0.0008636000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026098000000000002	0.0018524999999999998	0.0	0.0	0.0	0.0009824	0.0	0.0007222999999999999	0.0	0.0062465	0.0	0.0	0.0	0.0	0.0018188	0.0025813000000000003	0.0	0.0	0.0	0.0	0.0	0.0078164	0.0	0.006849600000000001	0.0114412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005306	0.0027754999999999998	0.0054659999999999995	0.0	0.0	0.011822599999999999	0.0	0.0	0.0049718	0.0	0.0	0.0	0.0145659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014907	0.0	0.0	0.0031548	0.0	0.0	0.0	0.0032801	0.0	0.0	0.006548100000000001	0.0	0.001188	0.0	0.0012235	0.0	0.0	0.0072982	0.0	0.0	0.006392899999999999	0.0	0.0046917	0.0050254	0.0	0.0	0.0	0.0	0.004268500000000001	0.0	0.0	0.0	0.0009462	0.0	0.0036808999999999995	0.0	0.0	0.0120584	0.0	0.0	0.0	0.0	0.005173	0.0	0.0071625	0.0074546000000000005	0.011481700000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0081852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041949	0.0032933	0.0	0.0	0.0	0.033878899999999997	0.0	0.0	0.0	0.0	0.0194074	0.0	0.0027019	0.0030808000000000003	0.0	0.0	0.0	0.0	0.0	0.0041083	0.0	0.0	0.0	0.0064272999999999995	0.0035491	0.0	0.006616500000000001	0.0	0.0	0.0066729	0.0	0.0	0	0.0	0.0	0.0	0.0025059	0.0	0.0030991	0.0	0.005573600000000001	0.0	0.0	0.0	0.0011154000000000001	0.011262000000000001	0.0	0.0031627	0.0	0.0078307	0.0042864	0.0666359	0.0	0.0	0.0014823	0.012977500000000001	0.0037398	0.0	0.0	0.0	0.0	0.015353299999999999	0.0	0.0039946	0.0	0.0	0.0	0.0035405000000000002	0.0048231	0.0	0.0	0.0018861000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0050013	0.0	0.0018410999999999998	0.0195009	0.0	0.0036739000000000003	0.0	0.0	0.0	0.0043597	0.0026284000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alistipes sp HGB5	0.0	0.0	0.0	0.0	0.0	0.0	0.0153017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0078048	0.0	0.0	0.0	0.0	0.0068184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010117000000000001	0.0031818000000000003	0.0	0.0	0.0	0.0	0.019980599999999998	0.0	0.0	0.0	0.0086694	0.0088473	0.0019848	0.0	0.0011748	0.006238399999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0248688	0.024125	0.0	0.0	0.0	0.0	0.0	0.023940799999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007742100000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0179614	0.0	0.0072714	0.0	0.0	0.0	0.0	0.0	0.0	0.01619	0.018537	0.0	0.0	0.0	0.0075449	0.0	0.0075057000000000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0177987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0161538	0.0	0.0095014	0.0	0.0	0.0	0.0	0.014632399999999999	0.0	0.0	0	0.05582130000000001	0.0	0.059826599999999994	0.0025356	0.0	0.0	0.0027140999999999997	0.0230365	0.0	0.0	0.0	0.0174879	0.0	0.10852200000000001	0.0039196	0.0	0.01916	0.0	0.0	0.0	0.0	0.0	0.022832599999999998	0.0	0.0	0.0	0.0	0.0274452	0.0	0.0	0.0	0.0	0.0784975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045615800000000005	0.0	0.0	0.0	0.0182698	0.0	0.0	0.0	0.0	0.0316881	0.0044112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
